nu_ano,ds_etapa,cod_ies,ies,uf_ies,campus,uf_campus,municipio_campus,nome_curso,grau,turno,tp_modalidade,nu_peso_l,nu_peso_ch,nu_peso_cn,nu_peso_m,nu_peso_r,nota_minima_l,nota_minima_ch,nota_minima_cn,nota_minima_m,nota_minima_r,media_minima,co_inscricao_enem,tp_sexo,dt_nascimento,uf_origem,municipio_candidato,st_opcao,nota_concorrencia,nu_notacorte,st_aprovado,st_matricula,idade
2010,1ª CHAMADA,587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,PE,"Garanhuns-PE, Avenida Bom Pastor, Boa Vista",PE,Garanhuns,Ciência da Computação,Bacharelado,Noturno,Integralmente em escola pública,3.0,1.5,1.5,4.0,2.0,15.0,15.0,15.0,15.0,20.0,881.72,200XXXXXX165,M,1989,PE,GARANHUNS,1,749.43,731.94,S,S,21
2010,1ª CHAMADA,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,SP,"São José dos Campos-SP, Rua Talin, Vila Nair",SP,São José dos Campos,Ciência da Computação,Bacharelado,Noturno,Ampla concorrência,2.0,1.0,2.0,3.0,2.0,20.0,20.0,20.0,20.0,20.0,870.62,200XXXXXX523,M,1992,SP,SAO JOSE DO CAMPOS,1,754.33,745.39,S,S,18
2010,1ª CHAMADA,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,PR,"Ponta Grossa-PR, Avenida Monteiro Lobato, Jardim Pitangui",PR,Ponta Grossa,Análise e Desenvolvimento de Sistemas,Tecnológico,Noturno,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,956.08,200XXXXXX996,F,1991,PR,SAO JOSE DO PINHAIS,1,794.22,666.86,S,S,19
2010,1ª CHAMADA,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,PR,"Ponta Grossa-PR, Avenida Monteiro Lobato, Jardim Pitangui",PR,Ponta Grossa,Análise e Desenvolvimento de Sistemas,Tecnológico,Noturno,Escola pública,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,788.42,200XXXXXX006,M,1992,PR,CASTRO,1,657.36,657.36,S,S,18
2010,1ª CHAMADA,3849,FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,TO,"Palmas-TO, Avenida NS 15 ALCNO 14, Centro",TO,Palmas,Ciência da Computação,Bacharelado,Integral,Ampla concorrência,4.0,1.0,3.0,3.0,3.0,10.0,10.0,10.0,10.0,30.0,846.18,200XXXXXX519,F,1992,TO,TAGUATINGA,1,701.58,693.88,S,S,18
2010,1ª CHAMADA,574,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,RJ,"Nova Iguaçu-RJ, Rua Professor Paris, Centro",RJ,Nova Iguaçu,Ciência da Computação,Bacharelado,Vespertino,Integralmente em escola pública,1.0,1.0,1.0,1.0,2.0,0.01,0.01,0.01,0.01,0.01,796.74,200XXXXXX740,M,1988,RJ,ARMACAO DO BUZIOS,1,695.28,761.45,S,S,22
2010,1ª CHAMADA,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,PR,"Cornélio Procópio-PR, Avenida Alberto Carazzai, Centro",PR,Cornélio Procópio,Engenharia da Computação,Bacharelado,Integral,Escola pública,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,825.22,200XXXXXX721,M,1992,SP,MARILIA,1,697.22,681.3,S,S,18
2010,1ª CHAMADA,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,SP,"São José dos Campos-SP, Rua Talin, Vila Nair",SP,São José dos Campos,Ciência da Computação,Bacharelado,Noturno,Escola pública,2.0,1.0,2.0,3.0,2.0,20.0,20.0,20.0,20.0,20.0,826.78,200XXXXXX477,M,1991,SP,ITATIBA,1,717.26,711.72,S,S,19
2010,1ª CHAMADA,587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,PE,"Garanhuns-PE, Avenida Bom Pastor, Boa Vista",PE,Garanhuns,Ciência da Computação,Bacharelado,Noturno,Integralmente em escola pública,3.0,1.5,1.5,4.0,2.0,15.0,15.0,15.0,15.0,20.0,845.04,200XXXXXX322,M,1993,PE,SAO JOAO,1,723.38,731.94,S,S,17
2010,1ª CHAMADA,634,UNIVERSIDADE FEDERAL DE PELOTAS,RS,"Capão do Leão-RS, Campus Capão do Leão, Não",RS,Capão do Leão,Ciência da Computação,Bacharelado,Integral,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,791.5,200XXXXXX854,M,1991,RS,PELOTAS,1,673.6,670.88,S,S,19
2010,1ª CHAMADA,592,UNIVERSIDADE FEDERAL DE LAVRAS,MG,"Lavras-MG, Campus Universitário, -",MG,Lavras,Ciência da Computação,Bacharelado,Integral,Ampla concorrência,1.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,20.0,846.06,200XXXXXX215,M,1990,MG,CAMPO BELO,1,727.36,718.32,S,S,20
2010,1ª CHAMADA,548,UNIVERSIDADE FEDERAL DO MARANHÃO,MA,"São Luís-MA, AV. DOS PORTUGUÊSES, BANCANGA",MA,São Luís,Ciência da Computação,Bacharelado,Vespertino,Escola pública,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,818.64,200XXXXXX931,M,1993,MA,SAO LUIS,1,693.06,693.06,S,S,17
2010,1ª CHAMADA,574,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,RJ,"Nova Iguaçu-RJ, Rua Professor Paris, Centro",RJ,Nova Iguaçu,Ciência da Computação,Bacharelado,Vespertino,Integralmente em escola pública,1.0,1.0,1.0,1.0,2.0,0.01,0.01,0.01,0.01,0.01,826.6,200XXXXXX250,M,1989,RJ,BELFORD ROXO,1,702.22,761.45,S,S,21
2010,1ª CHAMADA,548,UNIVERSIDADE FEDERAL DO MARANHÃO,MA,"São Luís-MA, AV. DOS PORTUGUÊSES, BANCANGA",MA,São Luís,Ciência da Computação,Bacharelado,Vespertino,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,860.98,200XXXXXX384,F,1989,MA,SAO LUIS,1,732.96,707.36,S,S,21
2010,1ª CHAMADA,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,PR,"Cornélio Procópio-PR, Avenida Alberto Carazzai, Centro",PR,Cornélio Procópio,Análise e Desenvolvimento de Sistemas,Tecnológico,Vespertino,Escola pública,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,803.16,200XXXXXX560,F,1992,RR,URAI,1,671.54,644.6,S,S,18
2010,1ª CHAMADA,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",SP,"São Paulo-SP, Rua Pedro Vicente, Canindé",SP,São Paulo,Análise e Desenvolvimento de Sistemas,Tecnológico,Matutino,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,882.64,200XXXXXX154,M,1992,SP,SAO PAULO,1,739.64,724.92,S,S,18
2010,1ª CHAMADA,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",SP,"São Paulo-SP, Rua Pedro Vicente, Canindé",SP,São Paulo,Análise e Desenvolvimento de Sistemas,Tecnológico,Matutino,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,858.54,200XXXXXX293,M,1992,SP,SAO PAULO,1,727.96,724.92,S,S,18
2010,1ª CHAMADA,599,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",BA,"Salvador-BA, Rua Emídio dos Santos, Barbalho",BA,Salvador,Análise e Desenvolvimento de Sistemas,Tecnológico,Noturno,Escola pública,3.0,3.0,3.0,3.0,2.0,0.01,0.01,0.01,0.01,0.01,851.18,200XXXXXX327,M,1990,BA,SALVADOR,1,701.9,685.94,S,S,20
2010,1ª CHAMADA,574,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,RJ,"Nova Iguaçu-RJ, Rua Professor Paris, Centro",RJ,Nova Iguaçu,Ciência da Computação,Bacharelado,Vespertino,Integralmente em escola pública,1.0,1.0,1.0,1.0,2.0,0.01,0.01,0.01,0.01,0.01,761.96,200XXXXXX207,F,1992,RJ,RIO DE JANEIRO,1,695.77,761.45,S,S,18
2010,1ª CHAMADA,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,MT,"Rondonópolis-MT, Rodovia MT 270, Área Internas",MT,Rondonópolis,Informática,Licenciatura Plena,Matutino,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,756.26,200XXXXXX395,F,1992,MT,RONDONOPOLIS,1,629.52,614.1,S,S,18
2010,1ª CHAMADA,1813,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ",PA,"Belém-PA, AV. ALMIRANTE BARROSO, MARCO",PA,Belém,Análise e Desenvolvimento de Sistemas,Tecnológico,Noturno,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,30.0,30.0,30.0,30.0,50.0,838.54,200XXXXXX589,M,1992,PA,BELEM,1,711.22,690.16,S,S,18
2010,1ª CHAMADA,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,PR,"Cornélio Procópio-PR, Avenida Alberto Carazzai, Centro",PR,Cornélio Procópio,Análise e Desenvolvimento de Sistemas,Tecnológico,Vespertino,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,813.0,200XXXXXX802,M,1992,PR,SANTA MARIANA,1,687.12,648.34,S,S,18
2010,1ª CHAMADA,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",SP,"São Paulo-SP, Rua Pedro Vicente, Canindé",SP,São Paulo,Análise e Desenvolvimento de Sistemas,Tecnológico,Matutino,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,849.16,200XXXXXX935,M,1992,SP,CASSIA,1,725.5,724.92,S,S,18
2010,1ª CHAMADA,598,UNIVERSIDADE FEDERAL DE ITAJUBÁ - UNIFEI,MG,"Itabira-MG, Rua São Paulo, Amazonas",MG,Itabira,Engenharia da Computação,Bacharelado,Integral,Ampla concorrência,1.0,2.0,3.0,3.0,1.0,0.01,0.01,0.01,0.01,0.01,854.44,200XXXXXX131,M,1991,TO,CAMPO GRANDE,1,760.98,738.24,S,S,19
2010,1ª CHAMADA,599,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",BA,"Salvador-BA, Rua Emídio dos Santos, Barbalho",BA,Salvador,Análise e Desenvolvimento de Sistemas,Tecnológico,Noturno,Ampla concorrência,3.0,3.0,3.0,3.0,2.0,0.01,0.01,0.01,0.01,0.01,840.24,200XXXXXX325,M,1993,BA,SALVADOR,1,704.01,702.54,S,S,17
2010,1ª CHAMADA,1813,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ",PA,"Belém-PA, AV. ALMIRANTE BARROSO, MARCO",PA,Belém,Análise e Desenvolvimento de Sistemas,Tecnológico,Noturno,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,30.0,30.0,30.0,30.0,50.0,886.86,200XXXXXX346,M,1991,PA,BELEM,1,736.94,690.16,S,S,19
2010,1ª CHAMADA,574,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,RJ,"Nova Iguaçu-RJ, Rua Professor Paris, Centro",RJ,Nova Iguaçu,Ciência da Computação,Bacharelado,Vespertino,Integralmente em escola pública,1.0,1.0,1.0,1.0,2.0,0.01,0.01,0.01,0.01,0.01,812.36,200XXXXXX520,M,1991,PA,SANTAREM,1,719.38,761.45,S,S,19
2010,1ª CHAMADA,3184,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RORAIMA",RR,"Boa Vista-RR, Avenida Glaycon de Paiva, Pricumã",RR,Boa Vista,Análise e Desenvolvimento de Sistemas,Tecnológico,Noturno,Ampla concorrência,2.0,1.0,1.0,2.0,2.0,0.01,0.01,0.01,0.01,0.01,749.12,200XXXXXX402,F,1992,RR,BOA VISTA,1,632.65,615.09,S,S,18
2010,1ª CHAMADA,5322,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA - UNIPAMPA,RS,"Alegrete-RS, Av. Tiarajú, Ibirapuita",RS,Alegrete, Engenharia de Software,Bacharelado,Noturno,Escola pública,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,734.82,200XXXXXX135,M,1991,RS,ALEGRETE,1,616.0,609.34,S,S,19
2010,1ª CHAMADA,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,MT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",MT,Cuiabá,Ciência da Computação,Bacharelado,Integral,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,817.06,200XXXXXX321,M,1992,PA,CUIABA,1,681.38,680.88,S,S,18
2010,1ª CHAMADA,599,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",BA,"Salvador-BA, Rua Emídio dos Santos, Barbalho",BA,Salvador,Análise e Desenvolvimento de Sistemas,Tecnológico,Noturno,Escola pública,3.0,3.0,3.0,3.0,2.0,0.01,0.01,0.01,0.01,0.01,842.06,200XXXXXX158,M,1989,BA,SIMOES FILHO,1,699.61,699.35,S,S,21
2010,1ª CHAMADA,3279,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS",MG,"Rio Pomba-MG, Avenida Doutor José Sebastião da Paixão, Lindo Vale",MG,Rio Pomba,Ciência da Computação,Bacharelado,Integral,Escola pública,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,814.02,200XXXXXX322,F,1992,MG,SAO JOAO NEPOMUCENO,1,676.9,664.36,S,S,18
2010,1ª CHAMADA,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,PR,"Cornélio Procópio-PR, Avenida Alberto Carazzai, Centro",PR,Cornélio Procópio,Engenharia da Computação,Bacharelado,Integral,Escola pública,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,828.36,200XXXXXX669,M,1992,SP,OURINHOS,1,688.46,681.3,S,S,18
2010,1ª CHAMADA,548,UNIVERSIDADE FEDERAL DO MARANHÃO,MA,"São Luís-MA, AV. DOS PORTUGUÊSES, BANCANGA",MA,São Luís,Ciência da Computação,Bacharelado,Vespertino,Escola pública,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,830.54,200XXXXXX924,F,1986,MA,SAO LUIS,1,697.6,693.06,S,S,24
2010,1ª CHAMADA,592,UNIVERSIDADE FEDERAL DE LAVRAS,MG,"Lavras-MG, Campus Universitário, -",MG,Lavras,Ciência da Computação,Bacharelado,Integral,Ampla concorrência,1.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,20.0,814.12,200XXXXXX230,M,1991,MG,POCOS DE CALDAS,1,721.66,718.32,S,S,19
2010,1ª CHAMADA,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,MT,"Rondonópolis-MT, Rodovia MT 270, Área Internas",MT,Rondonópolis,Informática,Licenciatura Plena,Matutino,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,818.2,200XXXXXX368,M,1987,MS,RONDONOPOLIS,1,679.2,614.1,S,S,23
2010,1ª CHAMADA,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,PR,"Curitiba-PR, AVENIDA SETE DE SETEMBRO, REBOUÇAS",PR,Curitiba,Engenharia da Computação,Bacharelado,Integral,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,907.04,200XXXXXX362,M,1992,PR,SALVADOR,1,767.1,754.42,S,S,18
2010,1ª CHAMADA,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,PR,"Cornélio Procópio-PR, Avenida Alberto Carazzai, Centro",PR,Cornélio Procópio,Engenharia da Computação,Bacharelado,Integral,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,867.46,200XXXXXX992,M,1992,SP,PALMITAL,1,733.94,709.96,S,S,18
2010,1ª CHAMADA,5,UNIVERSIDADE FEDERAL DO PIAUÍ,PI,"Teresina-PI, Campus Universitário Ministro Petrônio Portela, Ininga",PI,Teresina,Ciência da Computação,Bacharelado,Integral,Ampla concorrência,5.0,2.0,4.0,5.0,3.0,20.0,0.01,0.01,20.0,0.01,864.42,200XXXXXX647,M,1988,PI,TERESINA,1,733.52,689.41,S,S,22
2010,1ª CHAMADA,1166,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA",PB,"Cajazeiras-PB, Rua José Antonio da Silva, Jardim Oásis",PB,Cajazeiras,Análise e Desenvolvimento de Sistemas,Tecnológico,Integral,Ampla concorrência,2.0,1.0,2.0,2.0,2.0,0.01,0.01,0.01,0.01,0.01,755.42,200XXXXXX737,M,1992,CE,BREJO SANTO,1,639.23,633.92,S,S,18
2010,1ª CHAMADA,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,PR,"Medianeira-PR, Avenida Brasil, Parque Independência",PR,Medianeira,Análise e Desenvolvimento de Sistemas,Tecnológico,Vespertino,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,822.14,200XXXXXX174,M,1992,PR,MATELANDIA,1,687.34,639.94,S,S,18
2010,1ª CHAMADA,3984,FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,PE,"Juazeiro-BA, AV. ANTÔNIO CARLOS MAGALHÃES, SANTO ANTÔNIO",BA,Juazeiro,Engenharia da Computação,Bacharelado,Integral,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,865.06,200XXXXXX508,F,1990,BA,UIBAI,1,723.78,703.9,S,S,20
2010,1ª CHAMADA,592,UNIVERSIDADE FEDERAL DE LAVRAS,MG,"Lavras-MG, Campus Universitário, -",MG,Lavras,Ciência da Computação,Bacharelado,Integral,Ampla concorrência,1.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,20.0,774.32,200XXXXXX711,M,1991,MS,MARACAJU,1,718.32,718.32,S,S,19
2010,1ª CHAMADA,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,MT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",MT,Cuiabá,Ciência da Computação,Bacharelado,Integral,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,826.18,200XXXXXX847,M,1990,MT,CUIABA,1,688.08,680.88,S,S,20
2010,1ª CHAMADA,589,UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO,RN,"Mossoró-RN, Br 110 Km 47, Presidente Costa e Silva",RN,Mossoró,Ciência da Computação,Bacharelado,Noturno,Ampla concorrência,2.0,1.0,2.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,878.84,200XXXXXX488,F,1987,RN,MOSSORO,1,736.53,681.08,S,S,23
2010,1ª CHAMADA,3184,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RORAIMA",RR,"Boa Vista-RR, Avenida Glaycon de Paiva, Pricumã",RR,Boa Vista,Análise e Desenvolvimento de Sistemas,Tecnológico,Noturno,Ampla concorrência,2.0,1.0,1.0,2.0,2.0,0.01,0.01,0.01,0.01,0.01,755.26,200XXXXXX398,M,1989,RR,BOA VISTA,1,615.09,615.09,S,S,21
2010,1ª CHAMADA,4786,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS",TO,"Paraíso do Tocantins-TO, Distrito Agroindustrial de Paraíso do Tocantins., Povoado de Santana.",TO,Paraíso do Tocantins,Gestão da Tecnologia da Informação,Tecnológico,Noturno,Escola pública,4.0,1.0,1.0,4.0,4.0,0.01,0.01,0.01,0.01,0.01,801.56,200XXXXXX987,M,1990,SP,FEIRA DE SANTANA,1,681.2,624.99,S,S,20
2010,1ª CHAMADA,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,SP,"São José dos Campos-SP, Rua Talin, Vila Nair",SP,São José dos Campos,Ciência da Computação,Bacharelado,Noturno,Ampla concorrência,2.0,1.0,2.0,3.0,2.0,20.0,20.0,20.0,20.0,20.0,903.36,200XXXXXX302,M,1987,SP,COTIA,1,752.1,745.39,S,S,23
2010,1ª CHAMADA,3188,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS",MG,"Januária-MG, Fazenda São Geraldo Km 06, Bom Jardim",MG,Januária,Análise e Desenvolvimento de Sistemas,Tecnológico,Matutino,Ampla concorrência,1.0,1.0,2.0,2.0,1.0,50.0,50.0,50.0,50.0,50.0,816.3,200XXXXXX693,M,1984,MG,MONTES CLAROS,1,701.24,658.03,S,S,26
2010,1ª CHAMADA,1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",RJ,"Campos dos Goytacazes-RJ, Rua Doutor Siqueira, Parque Dom Bosco",RJ,Campos dos Goytacazes,Análise e Desenvolvimento de Sistemas,Tecnológico,Noturno,Escola pública,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,793.14,200XXXXXX634,F,1992,RJ,CAMPOS DO GOYTACAZES,1,671.74,661.0,S,S,18
2010,1ª CHAMADA,5,UNIVERSIDADE FEDERAL DO PIAUÍ,PI,"Teresina-PI, Campus Universitário Ministro Petrônio Portela, Ininga",PI,Teresina,Ciência da Computação,Bacharelado,Integral,Escola pública,5.0,2.0,4.0,5.0,3.0,20.0,0.01,0.01,20.0,0.01,826.14,200XXXXXX138,M,1990,PI,TERESINA,1,687.94,648.6,S,S,20
2010,1ª CHAMADA,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,PR,"Cornélio Procópio-PR, Avenida Alberto Carazzai, Centro",PR,Cornélio Procópio,Engenharia da Computação,Bacharelado,Integral,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,882.36,200XXXXXX454,M,1992,SP,CAMPINAS,1,721.0,709.96,S,S,18
2010,1ª CHAMADA,4,UNIVERSIDADE FEDERAL DO AMAZONAS,AM,"Manaus-AM, General Rodrigo Otávio Jordão Ramos, Coroado II",AM,Manaus,Engenharia da Computação,Bacharelado,Integral,Ampla concorrência,2.0,1.0,2.0,2.0,1.0,0.01,0.01,0.01,0.01,0.01,844.38,200XXXXXX229,F,1991,RR,BOA VISTA,1,695.66,690.98,S,S,19
2010,1ª CHAMADA,3188,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS",MG,"Januária-MG, Fazenda São Geraldo Km 06, Bom Jardim",MG,Januária,Análise e Desenvolvimento de Sistemas,Tecnológico,Matutino,Ampla concorrência,1.0,1.0,2.0,2.0,1.0,50.0,50.0,50.0,50.0,50.0,787.7,200XXXXXX639,M,1992,MG,IPATINGA,1,662.9,658.03,S,S,18
2010,1ª CHAMADA,5322,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA - UNIPAMPA,RS,"Bagé-RS, Rua Carlos Barbosa , Getúlio Vargas",RS,Bagé,Engenharia da Computação,Bacharelado,Noturno,Escola pública,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,823.42,200XXXXXX076,M,1992,RS,URUGUAIANA,1,696.62,668.5,S,S,18
2010,1ª CHAMADA,634,UNIVERSIDADE FEDERAL DE PELOTAS,RS,"Pelotas-RS, Rua Gomes Carneiro, Centro",RS,Pelotas,Engenharia da Computação,Bacharelado,Matutino,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,837.54,200XXXXXX368,M,1987,SP,SAO PAULO,1,721.72,713.34,S,S,23
2010,1ª CHAMADA,634,UNIVERSIDADE FEDERAL DE PELOTAS,RS,"Capão do Leão-RS, Campus Capão do Leão, Não",RS,Capão do Leão,Ciência da Computação,Bacharelado,Integral,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,801.74,200XXXXXX876,M,1989,PR,BAURU,1,673.36,670.88,S,S,21
2010,1ª CHAMADA,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,MT,"Cuiabá-MT, Avenida Fernando Correa da Costa, Boa Esperança",MT,Cuiabá,Ciência da Computação,Bacharelado,Integral,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,811.74,200XXXXXX409,M,1987,SP,CUIABA,1,686.04,680.88,S,S,23
2010,1ª CHAMADA,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,PR,"Curitiba-PR, AVENIDA SETE DE SETEMBRO, REBOUÇAS",PR,Curitiba,Engenharia da Computação,Bacharelado,Integral,Escola pública,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,888.22,200XXXXXX799,M,1989,SP,MOGI-GUACU,1,747.94,726.84,S,S,21
2010,1ª CHAMADA,1820,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ",PI,"Floriano-PI, Rua Francisco Urquiza Machado, Meladão",PI,Floriano,Análise e Desenvolvimento de Sistemas,Tecnológico,Noturno,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,30.0,30.0,30.0,30.0,30.0,777.96,200XXXXXX220,M,1991,PI,FLORIANO,1,661.0,625.12,S,S,19
2010,1ª CHAMADA,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",SP,"São Paulo-SP, Rua Pedro Vicente, Canindé",SP,São Paulo,Análise e Desenvolvimento de Sistemas,Tecnológico,Matutino,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,877.64,200XXXXXX053,M,1991,SP,SAO PAULO,1,734.4,724.92,S,S,19
2010,1ª CHAMADA,574,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,RJ,"Nova Iguaçu-RJ, Rua Professor Paris, Centro",RJ,Nova Iguaçu,Ciência da Computação,Bacharelado,Vespertino,Integralmente em escola pública,1.0,1.0,1.0,1.0,2.0,0.01,0.01,0.01,0.01,0.01,806.92,200XXXXXX638,F,1992,RJ,QUEIMADOS,1,721.62,761.45,S,S,18
2010,1ª CHAMADA,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",SP,"Salto-SP, Rua Rio Branco, Vila Teixeira",SP,Salto,Análise e Desenvolvimento de Sistemas,Tecnológico,Matutino,Ampla concorrência,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,822.24,200XXXXXX348,M,1991,SP,AVARE,1,688.1,684.16,S,S,19
